season,njcaa_division,team,team_id,location,opponent,result,score,game_id,GS,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,ERA+,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2024,div1,Jackson State,jacksonstatecommunitycollege,home,Coahoma,L,5-2,20240206_evra,1.0,0.0,1.0,0.0,7.0,8.0,5.0,5.0,4.67,4.0,10.0,0.0,6.429,113.0,1.81,10.286,12.857,6.004,5.143,0.857,6.429
2024,div1,Jackson State,jacksonstatecommunitycollege,home,Coahoma,W,19-9,20240206_lvrl,1.0,1.0,0.0,0.0,6.3,10.0,9.0,8.0,9.1,5.0,7.0,1.0,11.429,63.0,3.032,14.286,10.0,13.0,7.143,0.549,12.857
2024,div1,Jackson State,jacksonstatecommunitycollege,home,East Central (MS),L,14-4,20240223_g3yg,1.0,0.0,1.0,0.0,7.2,13.0,14.0,13.0,7.48,13.0,9.0,0.0,16.25,45.0,2.844,16.25,11.25,9.35,16.25,1.738,17.5
2024,div1,Jackson State,jacksonstatecommunitycollege,home,East Central (MS),L,2-1,20240224_oqp9,1.0,0.0,0.0,0.0,6.0,6.0,2.0,2.0,1.67,4.0,4.0,,3.0,242.0,1.278,9.0,6.0,2.505,6.0,2.395,3.0
2024,div1,Jackson State,jacksonstatecommunitycollege,home,East Central (MS),L,9-7,20240224_kduw,1.0,0.0,0.0,0.0,8.0,13.0,9.0,8.0,13.83,10.0,4.0,,9.0,81.0,3.354,14.625,4.5,15.559,11.25,0.723,10.125
2024,div1,Jackson State,jacksonstatecommunitycollege,home,Lincoln Trail,T,18-18,20240216_z2v6,1.0,0.0,0.0,0.0,5.300000000000001,17.0,18.0,16.0,11.41,8.0,3.0,,27.17,27.0,5.36,28.868,5.094,19.375,13.585,0.701,30.566
2024,div1,Jackson State,jacksonstatecommunitycollege,home,Lincoln Trail,W,15-12,20240217_w1mh,1.0,1.0,0.0,0.0,7.0,13.0,12.0,7.0,4.75,5.0,3.0,1.0,9.0,81.0,2.536,16.714,3.857,6.107,6.429,1.053,15.429
2024,div1,Jackson State,jacksonstatecommunitycollege,home,Northwest Mississippi,L,11-1,20240209_d226,1.0,0.0,1.0,0.0,4.0,10.0,11.0,11.0,2.75,7.0,5.0,0.0,24.75,29.0,3.188,22.5,11.25,6.188,15.75,2.545,24.75
2024,div1,Jackson State,jacksonstatecommunitycollege,home,Northwest Mississippi,W,14-6,20240209_jprf,1.0,1.0,0.0,0.0,5.0,6.0,4.0,4.0,5.67,3.0,5.0,1.0,7.2,101.0,2.334,10.8,9.0,10.206,5.4,0.529,7.2
2024,div1,Jackson State,jacksonstatecommunitycollege,home,Roane State,L,5-1,20240302_xtff,1.0,0.0,0.0,0.0,7.0,7.0,5.0,3.0,1.43,3.0,1.0,,3.857,188.0,1.204,9.0,1.286,1.839,3.857,2.098,6.429
2024,div1,Jackson State,jacksonstatecommunitycollege,home,Roane State,W,13-10,20240301_ol7q,1.0,0.0,0.0,0.0,8.3,16.0,10.0,9.0,4.7,5.0,9.0,,9.759,74.0,2.494,17.349,9.759,5.096,5.422,1.064,10.843
2024,div1,Jackson State,jacksonstatecommunitycollege,home,Roane State,W,5-3,20240302_duas,1.0,0.0,0.0,0.0,6.3,7.0,3.0,3.0,3.46,3.0,5.0,,4.286,169.0,1.66,10.0,7.143,4.943,4.286,0.867,4.286
2024,div1,Jackson State,jacksonstatecommunitycollege,home,Southwest Tennessee,L,13-4,20240309_m30h,1.0,0.0,1.0,0.0,5.300000000000001,12.0,13.0,10.0,4.5,7.0,3.0,0.0,16.981,43.0,3.113,20.377,5.094,7.642,11.887,1.556,22.075
2024,div1,Jackson State,jacksonstatecommunitycollege,home,Southwest Tennessee,W,13-4,20240309_5o1f,1.0,1.0,0.0,1.0,7.0,8.0,4.0,3.0,2.75,2.0,6.0,1.0,3.857,188.0,1.536,10.286,7.714,3.536,2.571,0.727,5.143
2024,div1,Jackson State,jacksonstatecommunitycollege,home,Southwest Tennessee,W,7-3,20240310_w9g6,1.0,1.0,0.0,1.0,9.0,5.0,3.0,3.0,2.8,6.0,4.0,1.0,3.0,242.0,0.867,5.0,4.0,2.8,6.0,2.143,3.0
2024,div1,Jackson State,jacksonstatecommunitycollege,home,Williams Baptist  JV,W,12-2,20240306_lqss,1.0,1.0,0.0,0.0,5.0,3.0,2.0,1.0,3.75,6.0,9.0,1.0,1.8,403.0,1.35,5.4,16.2,6.75,10.8,1.6,3.6
2024,div1,Jackson State,jacksonstatecommunitycollege,home,Williams Baptist JV,W,10-4,20240306_yz7o,1.0,1.0,0.0,0.0,5.1,4.0,3.0,1.0,1.92,1.0,11.0,1.0,1.765,411.0,1.161,7.059,19.412,3.388,1.765,0.521,5.294
2024,div1,Jefferson (MO),jeffersoncollege,home,Danville Area,W,8-1,20240211_6bvy,0.0,1.0,0.0,0.0,7.0,4.0,1.0,1.0,4.0,4.0,13.0,1.0,1.286,564.0,1.143,5.143,16.714,5.143,5.143,1.0,1.286
2024,div1,Jefferson (MO),jeffersoncollege,home,John Wood,W,14-0,20240302_4s6r,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,,0.0,0.0,19.8,0.0,0.0,,0.0
2024,div1,Jefferson (MO),jeffersoncollege,home,Kaskaskia,L,24-8,20240312_7zxm,0.0,0.0,1.0,0.0,7.6000000000000005,19.0,24.0,21.0,24.740000000000002,10.0,3.0,0.0,24.868,29.0,5.755,22.5,3.553,29.297,11.842,0.404,28.421
2024,div1,Jefferson (MO),jeffersoncollege,home,Lake Land,L,8-7,20240303_56q2,0.0,0.0,1.0,0.0,6.0,6.0,8.0,8.0,4.0,5.0,7.0,0.0,12.0,60.0,1.667,9.0,10.5,6.0,7.5,1.25,12.0
2024,div1,Jefferson (MO),jeffersoncollege,home,McHenry County,W,14-8,20240303_3a26,0.0,1.0,0.0,0.0,8.0,11.0,8.0,5.0,5.25,3.0,11.0,1.0,5.625,129.0,2.031,12.375,12.375,5.906,3.375,0.571,9.0
2024,div1,Jefferson (MO),jeffersoncollege,home,Metropolitan,L,8-7,20240310_vrer,0.0,0.0,1.0,0.0,7.199999999999999,8.0,8.0,4.0,10.75,2.0,6.0,0.0,5.0,145.0,2.604,10.0,7.5,13.438,2.5,0.186,10.0
2024,div1,Jefferson (MO),jeffersoncollege,home,Metropolitan,W,16-3,20240310_2qeb,0.0,1.0,0.0,0.0,6.0,4.0,3.0,3.0,1.75,2.0,6.0,1.0,4.5,161.0,0.958,6.0,9.0,2.625,3.0,1.143,4.5
2024,div1,Jefferson (MO),jeffersoncollege,home,Metropolitan,W,2-1,20240309_amfc,0.0,1.0,0.0,1.0,9.0,6.0,1.0,1.0,3.67,3.0,11.0,1.0,1.0,726.0,1.074,6.0,11.0,3.67,3.0,0.817,1.0
2024,div1,Jefferson (MO),jeffersoncollege,home,Metropolitan,W,7-3,20240309_bp15,0.0,1.0,0.0,1.0,7.0,4.0,3.0,3.0,1.5,2.0,8.0,1.0,3.857,188.0,0.786,5.143,10.286,1.929,2.571,1.333,3.857
2024,div1,Jefferson (MO),jeffersoncollege,home,Northeast Mississippi,L,6-3,20240225_24m9,1.0,0.0,1.0,0.0,5.300000000000001,9.0,6.0,6.0,6.87,5.0,2.0,0.0,10.189,71.0,2.994,15.283,3.396,11.666,8.491,0.728,10.189
2024,div1,Jefferson (MO),jeffersoncollege,home,Northeast Mississippi,W,3-1,20240224_fehi,1.0,1.0,0.0,1.0,7.0,4.0,1.0,1.0,5.0,5.0,9.0,1.0,1.286,564.0,1.286,5.143,11.571,6.429,6.429,1.0,1.286
2024,div1,Jefferson (MO),jeffersoncollege,home,Northeast Mississippi,W,4-2,20240224_9z9b,1.0,1.0,0.0,1.0,7.0,4.0,2.0,1.0,5.6,4.0,5.0,1.0,1.286,564.0,1.371,5.143,6.429,7.2,5.143,0.714,2.571
2024,div1,Jefferson (MO),jeffersoncollege,home,Northeast Mississippi,W,4-2,20240225_s3zh,1.0,1.0,0.0,1.0,6.3,5.0,2.0,1.0,3.31,4.0,7.0,1.0,1.429,508.0,1.319,7.143,10.0,4.729,5.714,1.208,2.857
2024,div1,Jefferson (MO),jeffersoncollege,home,Olney Central,L,7-1,20240302_uh3v,0.0,0.0,1.0,0.0,6.0,7.0,7.0,7.0,4.17,3.0,8.0,0.0,10.5,69.0,1.862,10.5,12.0,6.255,4.5,0.719,10.5
2024,div1,Jefferson (MO),jeffersoncollege,home,Southwest Tennessee,W,13-12,20240211_3rup,0.0,1.0,0.0,1.0,5.6,13.0,12.0,10.0,15.8,4.0,11.0,1.0,16.071,45.0,5.143,20.893,17.679,25.393,6.429,0.253,19.286
2024,div1,John A. Logan,johnalogancollege,home,Carl Sandburg,W,10-1,20240311_tpmg,1.0,1.0,0.0,0.0,9.0,7.0,1.0,1.0,6.5,5.0,12.0,1.0,1.0,726.0,1.5,7.0,12.0,6.5,5.0,0.769,1.0
2024,div1,John A. Logan,johnalogancollege,home,Carl Sandburg,W,11-1,20240301_n5je,1.0,1.0,0.0,0.0,7.300000000000001,7.0,1.0,1.0,4.62,4.0,16.0,1.0,1.233,588.0,1.592,8.63,19.726,5.696,4.932,0.866,1.233
2024,div1,John A. Logan,johnalogancollege,home,Carl Sandburg,W,13-3,20240311_mxbu,1.0,1.0,0.0,0.0,6.0,7.0,3.0,3.0,9.33,3.0,8.0,1.0,4.5,161.0,2.722,10.5,12.0,13.995,4.5,0.322,4.5
2024,div1,John A. Logan,johnalogancollege,home,Central Alabama,L,8-4,20240215_l7is,1.0,0.0,1.0,0.0,7.300000000000001,11.0,8.0,8.0,5.5,2.0,6.0,0.0,9.863,74.0,2.26,13.562,7.397,6.781,2.466,0.364,9.863
2024,div1,John A. Logan,johnalogancollege,home,Central Alabama,W,10-2,20240217_z6du,1.0,1.0,0.0,0.0,9.0,7.0,2.0,2.0,5.0,6.0,5.0,1.0,2.0,363.0,1.333,7.0,5.0,5.0,6.0,1.2,2.0
2024,div1,John A. Logan,johnalogancollege,home,Hinds,L,5-3,20240202_vku9,1.0,0.0,1.0,0.0,5.3,6.0,5.0,2.0,5.3999999999999995,4.0,7.0,0.0,3.396,214.0,2.151,10.189,11.887,9.17,6.792,0.741,8.491
2024,div1,John A. Logan,johnalogancollege,home,Hinds,W,10-0,20240203_wk8i,1.0,1.0,0.0,0.0,6.300000000000001,5.0,0.0,0.0,1.88,1.0,8.0,1.0,0.0,,1.092,7.143,11.429,2.686,1.429,0.532,0.0
2024,div1,John A. Logan,johnalogancollege,home,Hinds,W,10-9,20240202_9yw2,1.0,1.0,0.0,1.0,7.6,15.0,9.0,9.0,13.15,5.0,7.0,1.0,10.658,68.0,3.704,17.763,8.289,15.572,5.921,0.38,10.658
2024,div1,John A. Logan,johnalogancollege,home,Illinois Central,W,11-2,20240209_5b39,1.0,1.0,0.0,0.0,7.0,4.0,2.0,2.0,6.0,7.0,10.0,1.0,2.571,282.0,1.429,5.143,12.857,7.714,9.0,1.167,2.571
2024,div1,John A. Logan,johnalogancollege,home,Illinois Central,W,20-12,20240209_bjlq,1.0,1.0,0.0,0.0,8.3,11.0,12.0,11.0,10.7,5.0,8.0,1.0,11.928,61.0,2.614,11.928,8.675,11.602,5.422,0.467,13.012
2024,div1,John A. Logan,johnalogancollege,home,Illinois Central,W,6-5,20240210_8jmk,1.0,1.0,0.0,1.0,8.3,6.0,5.0,3.0,15.95,7.0,9.0,1.0,3.253,223.0,2.645,6.506,9.759,17.295,7.59,0.439,5.422
2024,div1,John A. Logan,johnalogancollege,home,Kankakee,W,10-1,20240303_01gt,1.0,1.0,0.0,0.0,9.0,4.0,1.0,1.0,7.0,4.0,12.0,1.0,1.0,726.0,1.222,4.0,12.0,7.0,4.0,0.571,1.0
2024,div1,John A. Logan,johnalogancollege,home,McHenry County,W,11-9,20240225_rwbu,1.0,1.0,0.0,1.0,8.3,10.0,9.0,9.0,12.7,4.0,15.0,1.0,9.759,74.0,2.735,10.843,16.265,13.771,4.337,0.315,9.759
2024,div1,John A. Logan,johnalogancollege,home,McHenry County,W,16-10,20240225_diax,1.0,1.0,0.0,0.0,6.3,14.0,10.0,10.0,24.33,4.0,9.0,1.0,14.286,51.0,6.084,20.0,12.857,34.757,5.714,0.164,14.286
2024,div1,John A. Logan,johnalogancollege,home,Rend Lake,W,11-2,20240307_q96z,1.0,1.0,0.0,0.0,9.0,3.0,2.0,2.0,1.8,3.0,12.0,1.0,2.0,363.0,0.533,3.0,12.0,1.8,3.0,1.667,2.0
2024,div1,John A. Logan,johnalogancollege,home,Rend Lake,W,12-6,20240310_hzhe,1.0,1.0,0.0,0.0,8.3,7.0,6.0,5.0,2.44,3.0,9.0,1.0,5.422,134.0,1.137,7.59,9.759,2.646,3.253,1.23,6.506
2024,div1,John A. Logan,johnalogancollege,home,Rend Lake,W,7-5,20240310_8hza,1.0,1.0,0.0,1.0,7.0,10.0,5.0,3.0,3.6,0.0,7.0,1.0,3.857,188.0,1.943,12.857,9.0,4.629,0.0,0.0,6.429
2024,div1,John A. Logan,johnalogancollege,home,South Suburban,W,10-3,20240224_jygt,1.0,1.0,0.0,0.0,8.3,6.0,3.0,1.0,8.75,4.0,12.0,1.0,1.084,669.0,1.777,6.506,13.012,9.488,4.337,0.457,3.253
2024,div1,John A. Logan,johnalogancollege,home,Southern Union State,W,11-2,20240216_jm8k,1.0,1.0,0.0,0.0,8.3,3.0,2.0,2.0,4.93,7.0,12.0,1.0,2.169,335.0,0.955,3.253,13.012,5.346,7.59,1.42,2.169
2024,div1,John A. Logan,johnalogancollege,home,Spartanburg Methodist,W,10-7,20240218_fbqb,1.0,1.0,0.0,1.0,8.3,12.0,7.0,7.0,6.35,2.0,8.0,1.0,7.59,96.0,2.211,13.012,8.675,6.886,2.169,0.315,7.59
2024,div1,John A. Logan,johnalogancollege,home,Triton,W,3-2,20240302_skul,1.0,1.0,0.0,1.0,6.300000000000001,7.0,2.0,2.0,2.74,2.0,5.0,1.0,2.857,254.0,1.546,10.0,7.143,3.914,2.857,0.73,2.857
2024,div1,John A. Logan,johnalogancollege,home,Triton,W,7-6,20240302_q269,1.0,1.0,0.0,1.0,9.0,9.0,6.0,5.0,2.5,1.0,10.0,1.0,5.0,145.0,1.278,9.0,10.0,2.5,1.0,0.4,6.0
2024,div1,Johnson County,johnsoncountycommunitycollege,home,Amarillo College,L,4-1,20240204_yr5s,1.0,0.0,1.0,0.0,5.5,5.0,4.0,4.0,6.15,4.0,11.0,0.0,6.545,111.0,2.027,8.182,18.0,10.064,6.545,0.65,6.545
2024,div1,Johnson County,johnsoncountycommunitycollege,home,Amarillo College,L,7-6,20240203_pefz,1.0,0.0,1.0,0.0,7.1,11.0,7.0,5.0,8.08,2.0,11.0,0.0,6.338,114.0,2.687,13.944,13.944,10.242,2.535,0.248,8.873
2024,div1,Johnson County,johnsoncountycommunitycollege,home,Amarillo College,W,13-1,20240204_pbxc,1.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0,2.75,3.0,4.0,1.0,0.0,,0.95,3.6,7.2,4.95,5.4,1.091,1.8
2024,div1,Johnson County,johnsoncountycommunitycollege,home,Amarillo College,W,4-3,20240203_5a0a,1.0,1.0,0.0,0.0,8.0,7.0,3.0,2.0,2.25,2.0,5.0,1.0,2.25,322.0,1.156,7.875,5.625,2.531,2.25,0.889,3.375
2024,div1,Johnson County,johnsoncountycommunitycollege,home,Cloud County,L,6-2,20240302_62sw,1.0,0.0,1.0,0.0,5.3,5.0,6.0,6.0,4.0,5.0,7.0,0.0,10.189,71.0,1.698,8.491,11.887,6.792,8.491,1.25,10.189
2024,div1,Johnson County,johnsoncountycommunitycollege,home,Cloud County,L,7-5,20240229_4fgp,1.0,0.0,1.0,0.0,7.300000000000001,9.0,7.0,7.0,5.359999999999999,3.0,10.0,0.0,8.63,84.0,1.967,11.096,12.329,6.608,3.699,0.56,8.63
2024,div1,Johnson County,johnsoncountycommunitycollege,home,Cloud County,W,14-6,20240302_88pd,1.0,1.0,0.0,0.0,8.299999999999999,14.0,6.0,5.0,7.4,0.0,8.0,1.0,5.422,134.0,2.578,15.181,8.675,8.024,0.0,0.0,6.506
2024,div1,Johnson County,johnsoncountycommunitycollege,home,Cloud County,W,7-6,20240229_6zle,1.0,1.0,0.0,1.0,7.0,5.0,6.0,4.0,5.5,5.0,13.0,1.0,5.143,141.0,1.5,6.429,16.714,7.071,6.429,0.909,7.714
2024,div1,Johnson County,johnsoncountycommunitycollege,home,Crowder,L,10-0,20240210_802n,1.0,0.0,1.0,0.0,4.2,9.0,10.0,6.0,7.35,5.0,6.0,0.0,12.857,56.0,3.893,19.286,12.857,15.75,10.714,0.68,21.429
2024,div1,Johnson County,johnsoncountycommunitycollege,home,Crowder,L,17-16,20240208_m04s,1.0,0.0,1.0,0.0,5.6,12.0,17.0,15.0,23.1,7.0,11.0,0.0,24.107,30.0,6.268,19.286,17.679,37.125,11.25,0.303,27.321
2024,div1,Johnson County,johnsoncountycommunitycollege,home,Crowder,W,12-6,20240210_y44a,1.0,1.0,0.0,0.0,8.3,8.0,6.0,6.0,2.74,3.0,12.0,1.0,6.506,112.0,1.294,8.675,13.012,2.971,3.253,1.095,6.506
2024,div1,Johnson County,johnsoncountycommunitycollege,home,Crowder,W,4-2,20240208_gge4,1.0,1.0,0.0,1.0,9.0,6.0,2.0,2.0,3.0,4.0,12.0,1.0,2.0,363.0,1.0,6.0,12.0,3.0,4.0,1.333,2.0
2024,div1,Johnson County,johnsoncountycommunitycollege,home,Moberly Area,W,18-4,20240225_mhgd,1.0,1.0,0.0,0.0,7.0,8.0,4.0,2.0,2.7,1.0,16.0,1.0,2.571,282.0,1.529,10.286,20.571,3.471,1.286,0.37,5.143
2024,div1,Johnson County,johnsoncountycommunitycollege,home,Moberly Area,W,19-1,20240224_i2pk,1.0,1.0,0.0,0.0,7.0,4.0,1.0,1.0,3.0,3.0,8.0,1.0,1.286,564.0,1.0,5.143,10.286,3.857,3.857,1.0,1.286
2024,div1,Johnson County,johnsoncountycommunitycollege,home,Moberly Area,W,6-1,20240224_qcjn,1.0,1.0,0.0,1.0,7.0,4.0,1.0,0.0,1.4,0.0,13.0,1.0,0.0,,0.771,5.143,16.714,1.8,0.0,0.0,1.286
2024,div1,Johnson County,johnsoncountycommunitycollege,home,Moberly Area,W,8-0,20240225_88qs,1.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,2.33,1.0,8.0,1.0,0.0,,0.481,2.0,8.0,2.33,1.0,0.429,0.0
2024,div1,Johnson County,johnsoncountycommunitycollege,home,Neosho County,W,1-0,20240309_lr0i,1.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,0.43,0.0,8.0,1.0,0.0,,0.49,3.857,10.286,0.553,0.0,0.0,0.0
2024,div1,Johnson County,johnsoncountycommunitycollege,home,Neosho County,W,11-1,20240309_rx4p,1.0,1.0,0.0,0.0,8.0,2.0,1.0,1.0,0.29,0.0,13.0,1.0,1.125,645.0,0.286,2.25,14.625,0.326,0.0,0.0,1.125
2024,div1,Johnson County,johnsoncountycommunitycollege,home,Neosho County,W,7-2,20240310_3wbj,1.0,1.0,0.0,0.0,9.0,8.0,2.0,2.0,2.17,1.0,15.0,1.0,2.0,363.0,1.13,8.0,15.0,2.17,1.0,0.461,2.0
2024,div1,Johnson County,johnsoncountycommunitycollege,home,Neosho County,W,8-2,20240310_h41y,1.0,1.0,0.0,1.0,7.0,2.0,2.0,2.0,2.17,6.0,9.0,1.0,2.571,282.0,0.596,2.571,11.571,2.79,7.714,2.765,2.571
2024,div1,Johnson County,johnsoncountycommunitycollege,home,Southwestern,W,10-1,20240218_2vrz,1.0,1.0,0.0,0.0,9.0,7.0,1.0,1.0,3.33,2.0,12.0,1.0,1.0,726.0,1.148,7.0,12.0,3.33,2.0,0.601,1.0
2024,div1,Johnson County,johnsoncountycommunitycollege,home,Southwestern,W,12-3,20240218_7mrn,1.0,1.0,0.0,0.0,7.0,3.0,3.0,3.0,6.4,5.0,16.0,1.0,3.857,188.0,1.343,3.857,20.571,8.229,6.429,0.781,3.857
2024,div1,Johnson County,johnsoncountycommunitycollege,home,Southwestern,W,14-0,20240219_gkfb,1.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,0.75,0.0,9.0,1.0,0.0,,0.536,3.857,11.571,0.964,0.0,0.0,0.0
2024,div1,Johnson County,johnsoncountycommunitycollege,home,Southwestern,W,8-4,20240219_k41h,1.0,1.0,0.0,0.0,9.0,10.0,4.0,4.0,3.5,4.0,12.0,1.0,4.0,181.0,1.5,10.0,12.0,3.5,4.0,1.143,4.0
2024,div1,Kansas City Kansas,kansascitykansascommunitycollege,home,Barton,W,8-3,20240223_m0z0,1.0,1.0,0.0,0.0,9.0,7.0,3.0,3.0,5.33,3.0,6.0,1.0,3.0,242.0,1.37,7.0,6.0,5.33,3.0,0.563,3.0
2024,div1,Kansas City Kansas,kansascitykansascommunitycollege,home,Barton,W,9-3,20240224_vu0j,1.0,1.0,0.0,0.0,8.3,7.0,3.0,3.0,3.4699999999999998,4.0,9.0,1.0,3.253,223.0,1.261,7.59,9.759,3.763,4.337,1.153,3.253
2024,div1,Kansas City Kansas,kansascitykansascommunitycollege,home,Barton,W,9-5,20240224_mp66,1.0,1.0,0.0,1.0,6.300000000000001,7.0,5.0,5.0,4.68,5.0,10.0,1.0,7.143,102.0,1.854,10.0,14.286,6.686,7.143,1.068,7.143
2024,div1,Kansas City Kansas,kansascitykansascommunitycollege,home,Benedictine College,W,17-4,20240205_66b6,1.0,1.0,0.0,0.0,8.0,0.0,4.0,4.0,11.0,11.0,12.0,1.0,4.5,161.0,1.375,0.0,13.5,12.375,12.375,1.0,4.5
2024,div1,Kansas City Kansas,kansascitykansascommunitycollege,home,Butler,L,3-0,20240209_dsbp,1.0,0.0,1.0,0.0,8.3,6.0,3.0,0.0,3.35,0.0,8.0,0.0,0.0,,1.127,6.506,8.675,3.633,0.0,0.0,3.253
2024,div1,Kansas City Kansas,kansascitykansascommunitycollege,home,Des Moines Area,L,4-3,20240216_mj9i,1.0,0.0,1.0,0.0,6.3,7.0,4.0,3.0,6.5,5.0,12.0,0.0,4.286,169.0,2.143,10.0,17.143,9.286,7.143,0.769,5.714
2024,div1,Kansas City Kansas,kansascitykansascommunitycollege,home,Heartland,W,14-2,20240301_n42g,1.0,1.0,0.0,0.0,6.0,4.0,2.0,2.0,3.0,4.0,7.0,1.0,3.0,242.0,1.167,6.0,10.5,4.5,6.0,1.333,3.0
2024,div1,Kansas City Kansas,kansascitykansascommunitycollege,home,Highland (KS),W,11-1,20240309_iqt1,1.0,1.0,0.0,0.0,5.0,4.0,1.0,1.0,1.2,2.0,5.0,1.0,1.8,403.0,1.04,7.2,9.0,2.16,3.6,1.667,1.8
2024,div1,Kansas City Kansas,kansascitykansascommunitycollege,home,Highland (KS),W,15-1,20240309_vizd,1.0,1.0,0.0,0.0,7.0,3.0,1.0,1.0,1.7,4.0,9.0,1.0,1.286,564.0,0.671,3.857,11.571,2.186,5.143,2.353,1.286
2024,div1,Kansas City Kansas,kansascitykansascommunitycollege,home,Highland (KS),W,16-0,20240310_bq5c,1.0,1.0,0.0,0.0,7.0,5.0,0.0,0.0,1.2,1.0,8.0,1.0,0.0,,0.886,6.429,10.286,1.543,1.286,0.833,0.0
2024,div1,Kansas City Kansas,kansascitykansascommunitycollege,home,Highland (KS),W,25-14,20240310_2l10,1.0,1.0,0.0,0.0,5.3,14.0,14.0,13.0,20.09,3.0,9.0,1.0,22.075,33.0,6.432,23.774,15.283,34.115,5.094,0.149,23.774
2024,div1,Kansas City Kansas,kansascitykansascommunitycollege,home,Metropolitan,W,15-6,20240305_8nk8,1.0,1.0,0.0,0.0,9.0,13.0,6.0,4.0,12.5,4.0,7.0,1.0,4.0,181.0,2.833,13.0,7.0,12.5,4.0,0.32,6.0
2024,div1,Kansas City Kansas,kansascitykansascommunitycollege,home,New Mexico,W,6-0,20240216_ke2l,1.0,1.0,0.0,0.0,9.0,3.0,0.0,0.0,0.67,1.0,8.0,1.0,0.0,,0.408,3.0,8.0,0.67,1.0,1.493,0.0
2024,div1,Kansas City Kansas,kansascitykansascommunitycollege,home,North Central Texas,W,8-3,20240218_atet,1.0,1.0,0.0,0.0,7.0,5.0,3.0,3.0,2.75,5.0,6.0,1.0,3.857,188.0,1.107,6.429,7.714,3.536,6.429,1.818,3.857
2024,div1,Kansas City Kansas,kansascitykansascommunitycollege,home,Northwest Mississippi,W,8-6,20240301_z24u,1.0,1.0,0.0,1.0,6.3,9.0,6.0,3.0,17.25,5.0,6.0,1.0,4.286,169.0,4.167,12.857,8.571,24.643,7.143,0.29,8.571
2024,div1,Kansas City Kansas,kansascitykansascommunitycollege,home,Rockhurst University,W,16-6,20240212_5nzq,1.0,1.0,0.0,0.0,6.3,8.0,6.0,3.0,5.9,3.0,13.0,1.0,4.286,169.0,2.206,11.429,18.571,8.429,4.286,0.508,8.571
2024,div1,Kansas City Kansas,kansascitykansascommunitycollege,home,University of Saint Mary,W,19-3,20240227_kiyp,1.0,1.0,0.0,0.0,8.0,6.0,3.0,2.0,5.0,2.0,7.0,1.0,2.25,322.0,1.375,6.75,7.875,5.625,2.25,0.4,3.375
2024,div1,Kaskaskia,kaskaskiacollege,home,Holmes,L,15-5,20240209_u6gg,1.0,0.0,1.0,0.0,2.6,14.0,15.0,15.0,21.15,7.0,2.0,0.0,51.923,14.0,13.519,48.462,6.923,73.212,24.231,0.331,51.923
2024,div1,Kaskaskia,kaskaskiacollege,home,Holmes,W,13-1,20240208_009f,1.0,1.0,0.0,0.0,9.0,2.0,1.0,1.0,1.6600000000000001,4.0,13.0,1.0,1.0,726.0,0.407,2.0,13.0,1.66,4.0,2.41,1.0
2024,div1,Kaskaskia,kaskaskiacollege,home,Holmes,W,4-1,20240209_8yq5,1.0,1.0,0.0,2.0,8.0,6.0,1.0,1.0,1.0,0.0,11.0,1.0,1.125,645.0,0.875,6.75,12.375,1.125,0.0,0.0,1.125
2024,div1,Kaskaskia,kaskaskiacollege,home,Illinois College,W,12-2,20240226_w1gv,1.0,1.0,0.0,0.0,5.3,4.0,2.0,0.0,6.17,3.0,12.0,1.0,0.0,,1.919,6.792,20.377,10.477,5.094,0.486,3.396
2024,div1,Kaskaskia,kaskaskiacollege,home,Illinois College,W,6-0,20240226_2t2w,1.0,1.0,0.0,0.0,9.0,4.0,0.0,0.0,5.0,1.0,15.0,1.0,0.0,,1.0,4.0,15.0,5.0,1.0,0.2,0.0
2024,div1,Kaskaskia,kaskaskiacollege,home,Lewis & Clark,W,2-1,20240301_40ua,1.0,1.0,0.0,1.0,6.3,2.0,1.0,1.0,0.79,3.0,8.0,1.0,1.429,508.0,0.443,2.857,11.429,1.129,4.286,3.797,1.429
2024,div1,Kaskaskia,kaskaskiacollege,home,Lewis & Clark,W,3-1,20240301_zjit,1.0,1.0,0.0,2.0,6.4,6.0,1.0,1.0,2.67,2.0,8.0,1.0,1.406,516.0,1.355,8.438,11.25,3.755,2.812,0.749,1.406
2024,div1,Kaskaskia,kaskaskiacollege,home,Millikin University,W,17-6,20240305_sndn,1.0,1.0,0.0,0.0,7.3,8.0,6.0,6.0,23.6,6.0,11.0,1.0,7.397,98.0,4.329,9.863,13.562,29.096,7.397,0.254,7.397
2024,div1,Kaskaskia,kaskaskiacollege,home,Northeast Mississippi,L,1-0,20240217_2qss,1.0,0.0,1.0,0.0,6.0,6.0,1.0,1.0,2.25,2.0,6.0,0.0,1.5,484.0,1.375,9.0,9.0,3.375,3.0,0.889,1.5
